Alabama	Hokes Bluff	30893300	423908	33.989682	-85.862873	57202	46738	44401	1140.74818957597	98.5	0.3	0.1	0.4	0.2
Alabama	Opp	6618368	135412	31.238158	-86.325104	49699	34049	48287	77.3974208024441	80.9	16.7	0.6	0.3	0.9
Alabama	Attalla	19297932	0	34.0372	-86.147175	51926	300000	28590	179.827251800981	81.5	12.7	0.4	0.5	4.7
Alabama	Millport	7948840	0	33.580891	-87.986179	44572	34725	36562	152.195391164196	64.7	33.7	0.1	0	1
Alabama	Section	12755795	8595968	34.545063	-86.09335	56029	31635	62581	65.4314568151737	95.5	0	1.6	0.6	0.9
Alabama	Andalusia	1347464	7932	31.24398	-86.46015	51098	43794	32431	46.1990035007309	70.5	25.9	0.4	1	1.9
Alabama	Lockhart	2818242	103127	31.013011	-86.350273	45465	36849	45634	129.828638282687	72.7	25.2	0.2	0	1.4
Alabama	Maplesville	8463711	104846	32.788282	-86.876651	43767	30427	38304	210.190639928957	68.9	28.5	0.1	0	1.1
Alabama	Fairfield	6869817	0	33.455197	-86.922633	48074	39817	37964	1376.6511796411	4.2	94.6	0	0	1.1
Alabama	Mobile	361044263	105325210	30.668426	-88.100226	53330	38231	50855	51243.6483693845	45	50.6	0.3	1.8	2.4
Alabama	Moulton	15525177	37270	34.488302	-87.282707	42079	28180	39942	1081.05467461344	78.2	13.1	4.1	0.4	1.6
Alabama	Muscle Shoals	42811752	53102	34.743692	-87.633774	60729	49109	48170	3371.98478494149	80.6	15.3	0.3	0.9	2.7
Alabama	Newbern	3010370	6872	32.591672	-87.535614	32466	17389	31851	56.3313177265587	31.7	67.2	0	0	2.2
Alabama	Northport	43353277	1016012	33.257975	-87.59647	62410	54115	47114	5311.5376828853	68.4	26.9	0.3	1.1	4.1
Alabama	Opelika	154497144	2388300	32.660739	-85.37889	55199	40430	48856	7259.66789832622	50.6	43.5	0.3	1.7	4.4
Alabama	Panola	1858530	3231	32.946819	-88.262264	22603	6190	29054	9.99808887703625	2.1	97.9	0	0	0
Alabama	Ozark	72497364	325619	32.461669	-85.025021	86605	79218	52491	695.847229224363	64.8	30.2	0.7	0.9	3.2
Alabama	Deatsville	64250372	132799	32.579539	-86.454318	63066	57698	41175	949.115807710346	77.6	19.4	0.1	0.3	1.6
Alabama	Prattville	86435482	2322045	32.461908	-86.457385	53597	39054	39602	495.251317277981	78.5	16.7	0.4	1.4	3.1
Alabama	Red Bay	25224456	268155	34.436097	-88.136515	39220	29055	33077	1046.49929354485	92.5	1.2	0.3	0.1	5.1
Alabama	Andalusia	17703764	675339	31.352397	-86.544609	39218	25895	48015	224.026151428601	70.5	25.9	0.4	1	1.9
Alabama	Cleveland	9758714	14775	33.992756	-86.500325	55127	44609	39231	87.1966609562178	89.2	0.3	0.2	0.3	18.4
Alabama	Satsuma	73566058	497598	30.854581	-88.109929	59567	52275	43545	3110.48608709037	88.7	7.9	1.2	0.6	1.1
Alabama	Shelby	48586750	657199	33.106882	-86.585403	63758	45844	53244	262.086041175498	90.4	6.9	0.2	0.2	2.3
Alabama	Smiths Station	17386667	69041	32.534662	-85.111341	57098	45637	48651	1326.28880477322	80.3	15.9	0.7	0.5	2.8
Alabama	Phil Campbell	2403095	2825	34.39287	-87.729597	72297	300000	21067	20.9990399615985	95.2	0.2	0.4	0	4
Alabama	Sumiton	13529257	19710	33.749269	-87.046903	51907	39657	46146	690.507312520946	93.2	4	0.4	0.2	0.8
Alabama	Tallassee	27817447	1526561	32.532665	-85.891993	55849	50493	42845	502.572095061375	72.4	23.4	0.4	0.6	3
Alabama	Mobile	33596548	99955	30.581533	-88.21278	55230	47636	45298	4174.79584923934	45	50.6	0.3	1.8	2.4
Alabama	Tuscaloosa	159585773	26058465	33.234404	-87.5283	55815	38843	54867	21342.4371487722	53.8	41.5	0.2	1.8	3
Alabama	Valley	28436022	0	32.828953	-85.169386	49554	39263	40901	2423.15327526595	64	33	0.1	1.2	1.7
Alabama	Vincent	53311740	978770	33.383145	-86.402544	0	0	0	0	78.7	19.8	0.4	0.1	0.7
Alabama	Camp Hill	7054656	48649	32.730078	-85.570999	71026	60438	56646	41.6971961520149	10.2	88.4	0.1	0.1	0.7
Alabama	Cullman	8833073	70375	34.23873	-86.964075	58314	49030	50015	169.126956996312	93.4	0.9	0.3	0.9	8.2
Alabama	Woodland	4036422	0	33.375627	-85.397439	48217	33446	42907	68.0651083865857	92.9	2.2	0	0	3.8
Alabama	Wadley	7764034	34284	33.091627	-85.527029	14741	11398	10903	47.9984	57.9	36.2	0.1	0	4.4
Alabama	Aliceville	11819855	0	33.123686	-88.159364	28347	20997	28311	1057.61739264125	22.6	74.9	0.1	0	1.2
Alabama	Odenville	27893577	150331	33.691576	-86.503766	242857	300000	25317	1.13310666666667	94.2	2.3	0.3	0.7	2.1
Alabama	Auburn	152375113	2646161	32.607722	-85.489545	59694	38029	60946	13447.9138321012	75.1	16.5	0.3	5.3	2.9
Alabama	Bayou La Batre	19400655	368667	30.407586	-88.263271	50047	35147	43788	519.27481357065	60.3	12.3	0.4	22.8	2.8
Alabama	Bessemer	104798633	439841	33.370789	-86.971596	41239	29150	38565	7625.52857556492	24.3	71.2	0.3	0.2	4.1
Alabama	Boligee	10231296	36323	32.7681	-88.028579	32777	12379	58584	196.086834832806	8.8	90.2	0	0	0.3
Alabama	Brilliant	27687370	0	34.025353	-87.769145	33353	25776	27149	334.951746154687	98.3	0.2	0.1	0.1	1.6
Alabama	Calera	62376107	685210	33.122319	-86.745644	65576	64695	38729	2521.942893811	71.2	23	0.2	0.6	5
Alabama	Carrollton	5331435	59271	33.261903	-88.095071	41709	27321	44007	239.687292628643	49	43.1	0.1	0	10.4
Alabama	Moody	110354665	589709	33.5467968	-86.4306179	45862	32942	40674	1123.83961037007	88.2	7.8	0.3	1.4	2.1
Alabama	Odenville	145753222	539155	33.7171728	-86.3824822	62222	56867	43036	1666.54038897558	94.2	2.3	0.3	0.7	2.1
Alabama	Hoover	10526469	723081	33.4073199	-86.7204009	90262	71401	66042	1559.23822212516	75.1	14.8	0.2	5.1	6
Alabama	Birmingham	7151912	58061	33.4007267	-86.6925733	92018	74570	65160	1035.30875752317	22.3	73.4	0.2	1	3.6
Alabama	Chelsea	16899453	292332	33.3567902	-86.6754096	78399	71839	54844	641.301001348827	89.5	5.7	0.3	2	3.2
Alabama	Ohatchee	177682000	7624905	33.7687621	-86.0372827	66000	54091	47663	1009.15963234656	94.1	3.2	0.6	0	0.6
Alabama	Panola	536090556	10788078	32.863881	-88.2623312	34064	28981	28466	438.079249201304	2.1	97.9	0	0	0
Alabama	Talladega	10137995	8419	33.4548311	-86.0680822	38882	27264	45128	922.631146193386	47.7	48.7	0.3	0.5	3.4
Alabama	Sylacauga	83495162	1251432	33.1485144	-86.2131565	40948	31044	36118	1265.89165850956	66.6	30.2	0.4	0.5	2.3
Alabama	Dadeville	311017327	1997552	32.88789	-85.6951867	48421	35722	44616	1177.67705743682	50.2	47.5	0.3	0.6	0.9
Alabama	Northport	32625607	5489082	33.3231423	-87.5661153	77977	74807	59517	502.910296518293	68.4	26.9	0.3	1.1	4.1
Alabama	Holt	9071936	478045	33.2435354	-87.4825444	37965	29413	34880	615.744528440937	39.4	55.2	0.4	0.2	7.2
Alabama	Tuscaloosa	1160279	0	33.2031136	-87.5527647	24931	12361	34393	484.260478680021	53.8	41.5	0.2	1.8	3
Alabama	Tuscaloosa	12325885	108719	33.1807268	-87.4937929	60252	45803	55310	2029.90868696837	53.8	41.5	0.2	1.8	3
Alabama	Holt	6641779	189874	33.2184585	-87.495102	53301	40174	43882	954.551848206814	39.4	55.2	0.4	0.2	7.2
Alabama	Nauvoo	153528165	704066	33.9445989	-87.4646876	40072	29226	37412	1103.88352046728	99.1	0	0	0.5	2.7
Alabama	Lanett	6948352	0	32.8580358	-85.2066713	35951	23009	38779	1174.45458780452	39.3	57.5	0.2	0.1	2.4
Alabama	Millry	398488735	659562	31.6256633	-88.3415656	48623	40342	41443	764.841684011414	60.4	37.9	0.5	0.2	0.4
Alabama	Arley	145680961	17493922	34.0964418	-87.2271905	49046	36818	42393	680.467613633589	94.4	0	0.6	0.3	1.4
Alabama	Prattville	5349273	9054	32.4740243	-86.4597033	58180	51927	40722	510.844498343053	78.5	16.7	0.4	1.4	3.1
Alabama	Elmore	8020338	60048	32.4473511	-86.4768097	41464	35150	30951	174.328239850479	64.3	26.7	0.1	0.2	8.8
Alabama	Marbury	292756927	516153	32.6385222	-86.5148731	59061	300000	36002	341.521986778788	92.2	3.8	0.1	0	3.8
Alabama	Bay Minette	17478851	155316	30.8969612	-87.7737368	36474	24377	31702	452.159013172281	60.4	35.3	1	0.8	1.8
Alabama	Daphne	144260774	676568	30.6478335	-87.8437739	107603	97539	63498	939.725912501181	84.1	11.8	0.4	1.5	2.9
Alabama	Loxley	55584945	274609	30.6114771	-87.7725676	50583	41882	37860	343.616966757028	84.4	9.4	0.7	0.6	5.1
Alabama	Robertsdale	39371387	185367	30.5641292	-87.6870074	69996	300000	37937	178.758304616799	85.3	5.4	0.8	0.5	9.2
Alabama	Clanton	64410623	251385	32.8695805	-86.6588881	56638	41768	48428	1636.79995993231	74.9	19.1	0.3	0.6	6
Alabama	Fairhope	12365598	1268983	30.5408065	-87.891618	67864	52050	64026	547.269402361686	91.1	6.2	0.2	0.7	2.8
Alabama	Foley	164751029	12027152	30.3802759	-87.7703177	71445	58784	51329	211.854953351018	77.1	14.9	0.6	1.1	9.5
Alabama	Gulf Shores	34146324	8917573	30.2696285	-87.637277	65583	300000	59906	202.728190356	93.4	1.5	0.5	0.9	4
Alabama	Foley	51913165	450591	30.3798842	-87.6650569	49212	300000	21308	345.325121595428	77.1	14.9	0.6	1.1	9.5
Alabama	Clayton	343304919	397957	31.6794432	-85.5577196	56947	45615	47083	215.49227901584	35.8	63.8	0	0	0.6
Alabama	Eufaula	14630161	380622	31.92041	-85.1757409	43222	26304	47072	285.482583715206	51	44.6	0.5	0.6	4.3
Alabama	Brent	691793540	3983687	32.9533249	-87.0043466	67555	54574	61374	173.524474236284	45.1	53.5	0.1	0	2.1
Alabama	Oneonta	215168178	7529147	33.8723927	-86.4590322	34855	32407	21562	501.224647705478	84.1	6	0.5	0.5	15.9
Alabama	Cleveland	117119604	607001	33.9974352	-86.544238	56385	49459	39388	488.448182501763	89.2	0.3	0.2	0.3	18.4
Alabama	Gilbertown	578537985	1836706	31.9275928	-88.3326295	53998	39956	48887	1013.52632441261	77.2	21.9	0	0.5	0
Alabama	Blountsville	248719996	1503784	34.0336235	-86.6373178	47717	30660	46395	295.219924081113	87.3	0.7	1	0.4	15.3
Alabama	Hayden	181928636	1231658	33.9036637	-86.7813122	58684	47284	39926	512.883903645398	87.6	8.8	0.7	0.2	0
Alabama	Union Springs	786335890	3475241	32.0821273	-85.8274935	30765	25206	26768	298.245517064669	12.9	71.8	0.2	0.4	17
Alabama	Greenville	32192358	313969	31.7968287	-86.6541421	30564	21911	23037	278.191507682294	41.7	55.5	0	1.8	1.3
Alabama	Anniston	6794602	649	33.6421021	-85.8410233	27581	15743	28241	298.182341222536	44.7	51.5	0.3	0.8	2.7
Alabama	Anniston	16676645	14186	33.6345617	-85.7901308	55336	41259	45442	493.683765356653	44.7	51.5	0.3	0.8	2.7
Alabama	Oxford	23519631	55597	33.6111325	-85.8764727	54371	46871	46868	251.353099243798	80.5	12.6	0.4	1.1	6.6
Alabama	Anniston	54153086	275439	33.6132515	-85.9253597	49509	48881	28239	359.181958335484	44.7	51.5	0.3	0.8	2.7
Alabama	Jacksonville	41129558	487657	33.7661796	-85.7864612	46650	41809	29011	382.887652125509	68.7	26.8	0.5	1.3	2.3
Alabama	Jackson	447191122	17991801	31.3573817	-87.8407503	40352	30601	39286	386.135396521932	54.9	42.9	0.7	0.4	1.4
Alabama	Jacksonville	13690915	23910	33.8369688	-85.7723498	33803	13029	35858	100.288101877071	68.7	26.8	0.5	1.3	2.3
Alabama	Piedmont	87901995	514251	33.8952637	-85.5983598	35282	27332	29556	214.891852494871	87	10	0.5	0.1	1.3
Alabama	Alexandria	97226556	796761	33.7837754	-85.9002899	72487	64034	45909	566.394152216584	87.4	10.2	0.3	0.5	0.9
Alabama	Alexandria	89660986	294151	33.7188196	-85.9523544	0	0	0	0	87.4	10.2	0.3	0.5	0.9
Alabama	Lanett	132910142	178276	32.7766468	-85.2734917	38000	30130	30948	138.05837803993	39.3	57.5	0.2	0.1	2.4
Alabama	Valley	9688028	0	32.8362807	-85.1725763	44019	27057	50751	263.194872973633	64	33	0.1	1.2	1.7
Alabama	Sand Rock	233670765	33296082	34.1991534	-85.7578347	57239	43170	47243	573.214431080469	97.5	0	0.7	0	2.9
Alabama	Spring Garden	373046666	29730687	34.0861716	-85.5068892	51542	300000	60348	208.36494439656	96.2	2.1	0	0	0
Alabama	Clanton	64410623	251385	32.8695805	-86.6588881	54388	37212	48573	315.586973485494	74.9	19.1	0.3	0.6	6
Alabama	Jemison	244387804	1211895	32.9910458	-86.8010803	40648	33316	32761	353.584069788347	77.8	17.7	0.1	0.1	7
Alabama	Butler	752526706	7297622	32.0656633	-88.2128479	55952	40705	54619	162.594213163544	71.4	26.7	0.2	0.2	0.7
Alabama	Thomasville	249006278	71854	31.7929013	-87.6425154	40451	36477	28494	195.891207983014	46.8	51.3	0.2	0.7	1.3
Alabama	Robertsdale	737211648	3860933	30.7200267	-87.6245437	64173	45281	57389	1048.75578975422	85.3	5.4	0.8	0.5	9.2
Alabama	Grove Hill	832734330	4857552	31.6170174	-87.6979772	50714	38228	55570	370.39832854273	56.6	41.3	0.3	0.3	2
Alabama	Jackson	107872399	2504038	31.5011616	-87.8723338	40592	23781	37971	300.250093123188	54.9	42.9	0.7	0.4	1.4
Alabama	Ashland	383065566	777286	33.1785156	-85.7815679	44628	35064	33198	165.063184766647	71.5	24.1	0.3	0.7	5.7
Alabama	Heflin	243823026	915596	33.6989979	-85.5727972	31459	25199	32837	452.884645726814	87.3	9.4	0.5	0.1	2.4
Alabama	Kinston	128071075	606802	31.2721909	-86.1506243	46792	30746	46019	202.793398943271	95.6	0.2	2	0.6	0.9
Alabama	Enterprise	40693675	151495	31.3627415	-85.8358304	88951	84211	56279	1360.07819746712	69.4	20.7	0.5	2	8.8
Alabama	Enterprise	40693675	151495	31.3627415	-85.8358304	61449	49254	51536	378.882150939945	69.4	20.7	0.5	2	8.8
Alabama	Sheffield	4408833	784132	34.7708294	-87.6799629	51659	42586	39138	285.493685236322	69.7	26.8	0.3	0.3	2.3
Alabama	Tuscumbia	5259140	1044191	34.7403319	-87.7337767	46357	300000	26728	178.99597969184	75.9	21.2	0.4	0.3	1.4
Alabama	Muscle Shoals	112842678	7290274	34.7242107	-87.6264192	72532	65185	55384	606.04479776625	80.6	15.3	0.3	0.9	2.7
Alabama	Leighton	118959123	20802427	34.774634	-87.5053473	51460	38525	36757	475.446886715384	43.3	53.2	0.3	0.1	0.5
Alabama	Tuscumbia	259170483	7552968	34.6686652	-87.822804	44527	38139	36681	381.490179354717	75.9	21.2	0.4	0.3	1.4
Alabama	Castleberry	480256655	3016837	31.3411108	-87.0387457	31633	28982	24289	409.278686045834	59.2	38.4	0.3	0	0.5
Alabama	Rockford	251376931	1562316	32.9929287	-86.0738794	33042	23325	31099	330.22005689001	62.5	37.5	0	0	1.3
Alabama	Andalusia	359424460	10780680	31.4420655	-86.3998913	53559	300000	24136	139.095073629929	70.5	25.9	0.4	1	1.9
Alabama	Andalusia	49938350	583714	31.3443958	-86.463852	58835	41801	49863	382.155261339718	70.5	25.9	0.4	1	1.9
Alabama	Muscle Shoals	8140717	0	34.7471222	-87.6398474	61868	56246	44831	1277.26879883982	80.6	15.3	0.3	0.9	2.7
Alabama	Opp	154675236	2461722	31.3570171	-86.2401037	46327	31463	35525	174.959959497442	80.9	16.7	0.6	0.3	0.9
Alabama	Opp	249816869	1830023	31.1810184	-86.2787253	60141	43585	50751	273.525127261098	80.9	16.7	0.6	0.3	0.9
Alabama	Luverne	374196528	755161	31.7244285	-86.3608435	40683	28886	35812	374.555075400344	62.6	29.6	0.3	5.5	1.9
Alabama	Baileyton	147196339	1148200	34.2616429	-86.5683185	61900	65528	43897	195.687209761417	96.2	0.2	0.5	0	1.5
Alabama	Cullman	70914526	477574	34.1565069	-86.8940425	63213	300000	38851	286.024105025601	93.4	0.9	0.3	0.9	8.2
Alabama	Cullman	47570866	2530408	34.2012855	-86.8254882	37893	28850	37859	205.955438058865	93.4	0.9	0.3	0.9	8.2
Alabama	Cullman	54256128	667061	34.117682	-86.7963608	44858	32959	41497	431.782710666663	93.4	0.9	0.3	0.9	8.2
Alabama	Garden City	125741724	1106561	33.9980493	-86.7870516	43726	28444	38686	267.624103291739	98.2	0.2	0.4	0	0.4
Alabama	Evergreen	90973774	334237	31.4626914	-86.9984985	34206	16878	39063	540.009840509178	34.8	62.4	0.2	0.2	2.3
Alabama	Ozark	61929515	413858	31.4833011	-85.6497139	65625	49674	60856	187.254702599691	64.8	30.2	0.7	0.9	3.2
Alabama	Ozark	36136505	194310	31.4149425	-85.6413488	31645	31497	20477	197.090427160299	64.8	30.2	0.7	0.9	3.2
Alabama	Daleville	23042778	0	31.3021556	-85.7056542	58239	61815	49004	174.783871680196	66.2	22.6	1.1	2.7	10.1
Alabama	Midland City	110987657	53907	31.3374977	-85.4657416	42703	33772	31328	286.325626457054	70.4	23.3	0.5	0.4	4.1
Alabama	Selma	182250003	1051254	32.5526588	-87.0352646	65458	45588	47564	195.792547321148	18	80.3	0.2	0.6	0.6
Alabama	Selma	2711300	43964	32.4157042	-87.0280529	23614	15982	20480	265.821074356268	18	80.3	0.2	0.6	0.6
Alabama	Orrville	541139544	6763758	32.3256691	-87.2191795	30567	20489	27688	321.689290691302	37.7	62.3	0	0	0
Alabama	Selma	173119838	4647634	32.3277469	-86.8942838	26582	19843	18440	208.29689968728	18	80.3	0.2	0.6	0.6
Alabama	Rainsville	108426406	467193	34.5326223	-85.8630796	47226	37458	34391	509.653155675645	95.1	0.2	0.9	0.2	3.8
Alabama	Fyffe	214238075	23139	34.4340842	-85.9687233	41338	40569	19063	330.992239601562	94	0.3	1.5	0.7	1.3
Alabama	Andalusia	15438185	163537	31.326445	-86.507274	42170	26135	46568	569.205878105233	70.5	25.9	0.4	1	1.9
Alabama	Crossville	151362799	244096	34.2571822	-86.025488	50821	54135	34788	224.317357145446	88.7	0.4	1.9	0.2	8.3
Alabama	Fort Payne	91371430	86324	34.4574952	-85.635214	57662	300000	30695	218.525416389677	77.6	4.2	0.9	0.8	20.9
Alabama	Deatsville	280794165	9491833	32.6948549	-86.2223176	55257	50235	34870	276.053770927848	77.6	19.4	0.1	0.3	1.6
Alabama	Eclectic	165330802	1570890	32.6328834	-86.0345965	51818	50579	30368	368.451033314108	86.4	11	0.4	0	1.3
Alabama	Wetumpka	105723667	2997228	32.5201384	-86.1722101	81059	49903	70277	353.657174715808	67.9	26.1	0.6	1.1	3.8
Alabama	Millbrook	23526031	97124	32.4977055	-86.3883595	57221	48383	41222	1103.5519302109	74.2	21.6	0.4	0.8	2.8
Alabama	East Brewton	944040122	9556480	31.0992573	-86.9105903	42831	40855	32957	197.989810795603	74.7	20.8	0.6	0	3.1
Alabama	Brewton	105290359	1106327	31.190044	-87.0635248	63662	57710	42797	241.254041615259	54.1	42.6	0.7	0.4	2.2
Alabama	Atmore	169008231	407668	31.0717073	-87.4897027	31072	23243	22228	341.150638483114	40	55.6	1.8	0.3	1.8
Alabama	Gadsden	13659980	699379	34.0321863	-85.9730613	36536	23911	38627	166.795205032652	57.3	36.3	0.4	0.6	5.4
Alabama	Gadsden	22461766	717	34.0476407	-86.0342629	65909	49884	54872	179.458553238953	57.3	36.3	0.4	0.6	5.4
Alabama	Gadsden	11907025	744917	34.0003469	-86.0427603	32898	19505	32387	142.761127141409	57.3	36.3	0.4	0.6	5.4
Alabama	Gadsden	4308625	1900493	33.9993815	-86.010319	42144	34726	33731	398.222381117043	57.3	36.3	0.4	0.6	5.4
Alabama	Gadsden	32549925	0	34.064083	-86.0661828	31929	22709	23582	263.227656842003	57.3	36.3	0.4	0.6	5.4
Alabama	Rainbow City	7358690	571695	33.9640619	-86.041835	50735	39380	40435	556.211756934633	87.4	7.2	0.4	2.6	2.4
Alabama	Glencoe	57350608	1090995	33.918413	-85.9183325	55639	300000	47971	624.013735835527	96.5	1.3	0.3	0.5	0.8
Alabama	Attalla	95634687	48836	34.1470152	-86.0149509	59416	46048	45916	373.381963985583	81.5	12.7	0.4	0.5	4.7
Alabama	Gadsden	2384912	0	34.0013946	-85.9674865	24359	22809	14966	465.150160925724	57.3	36.3	0.4	0.6	5.4
Alabama	Fayette	154824533	270991	33.7012455	-87.8909439	40956	28972	44086	594.306431447725	73.4	24.3	0.3	0.3	1.4
Alabama	Berry	427697476	551762	33.6476543	-87.6143541	54116	32380	54325	240.752987148481	90.8	7.4	0	0	0.8
Alabama	Russellville	28670329	255395	34.5125993	-87.7533372	78787	48388	70841	211.660310665613	68.5	9.2	0.8	0.3	26
Alabama	Vina	145933248	3961461	34.4392881	-88.0399565	37300	300000	28404	215.298791925674	94.7	1.1	0.3	0.6	2.2
Alabama	Samson	431950139	5093030	31.0847817	-86.0861751	37651	27315	36312	274.286061517681	73.3	17.9	1.1	0.4	8.3
Alabama	Hartford	340277721	2883643	31.0696505	-85.7368633	26922	20881	23141	374.082560510525	77.9	17.9	0.6	0.1	3.1
Alabama	Slocomb	163344878	441458	31.0860719	-85.5280322	53395	42052	42981	317.918642662835	72.2	22.6	0.8	0.1	4.7
Alabama	Boligee	570899935	17720962	32.6861323	-87.9472665	24591	16667	25982	158.259806193729	8.8	90.2	0	0	0.3
Alabama	Greensboro	228114074	6829355	32.6514361	-87.6504698	43686	28110	51574	343.889526845582	32	66.5	0.2	0.8	0.5
Alabama	Newton	137915812	47148	31.2347868	-85.5932271	69416	53258	59746	448.542262685113	83.6	13	0.7	0.5	1.5
Alabama	Cullman	187272055	9574488	34.0103921	-86.9102548	62728	53463	53245	1213.32194592755	93.4	0.9	0.3	0.9	8.2
Alabama	Dothan	6427118	0	31.2531951	-85.4134185	58553	45033	42907	401.42132317336	63.1	32.5	0.4	1.1	2.9
Alabama	Dothan	4335935	0	31.2200822	-85.4193412	57312	45442	44993	427.553259824227	63.1	32.5	0.4	1.1	2.9
Alabama	Dothan	26146230	172344	31.1821874	-85.3530797	66532	53439	51825	339.218091577769	63.1	32.5	0.4	1.1	2.9
Alabama	Dothan	15035691	23761	31.2388804	-85.3512422	34057	24260	28608	323.223347522611	63.1	32.5	0.4	1.1	2.9
Alabama	Webb	142938740	185385	31.268835	-85.2759901	49175	37902	46107	358.183778821421	74.8	18.7	0.7	0.3	6.2
Alabama	Ashford	179161258	826932	31.1644974	-85.24685	54235	42227	43566	294.786794388106	79	19.5	0.2	0.2	0.8
Alabama	Stevenson	555430767	18659777	34.8863961	-85.9296764	31235	21391	27591	336.614172703296	73.8	17.4	1.1	0.4	3.9
Alabama	Scottsboro	278821855	2385911	34.7615314	-86.0476196	50287	42093	36400	415.282713437123	89.8	4.6	0.8	0.8	3.5
Alabama	Scottsboro	11358571	0	34.6633617	-86.0358725	42148	32599	35347	550.206791172634	89.8	4.6	0.8	0.8	3.5
Alabama	Ozark	19245046	0	31.3971308	-85.6615834	51326	42647	33653	866.004405351535	64.8	30.2	0.7	0.9	3.2
Alabama	Section	284172822	31310700	34.5699175	-85.9716149	40859	30827	37250	401.388528087582	95.5	0	1.6	0.6	0.9
Alabama	Birmingham	2093103	0	33.5428209	-86.752434	38145	28550	35605	218.319566412645	22.3	73.4	0.2	1	3.6
Alabama	Birmingham	4819145	0	33.5442405	-86.7749128	30222	28006	20606	274.791229619474	22.3	73.4	0.2	1	3.6
Alabama	Birmingham	11428318	3862	33.5423337	-86.8765161	18832	16684	11537	88.3314666666667	22.3	73.4	0.2	1	3.6
Alabama	Birmingham	2241302	0	33.5261497	-86.8351469	29489	29052	15838	230.330355517034	22.3	73.4	0.2	1	3.6
Alabama	Birmingham	3341543	0	33.553205	-86.7429805	29126	23435	18632	186.462938617099	22.3	73.4	0.2	1	3.6
Alabama	Birmingham	1884661	0	33.5521302	-86.727676	43931	37499	31846	317.556954615105	22.3	73.4	0.2	1	3.6
Alabama	Birmingham	8338981	0	33.5260747	-86.7830317	25675	12611	26789	242.248241609068	22.3	73.4	0.2	1	3.6
Alabama	Birmingham	2334504	0	33.5132498	-86.8300472	30849	26300	28077	297.173616624803	22.3	73.4	0.2	1	3.6
Alabama	Birmingham	2247405	0	33.5059585	-86.8745531	68538	43322	63552	141.860345626564	22.3	73.4	0.2	1	3.6
Alabama	Selma	17558229	90685	32.4484185	-87.0509577	36740	25083	33276	1098.66863855363	18	80.3	0.2	0.6	0.6
Alabama	Birmingham	2048616	0	33.5052228	-86.9014846	33091	21929	33637	246.593408299066	22.3	73.4	0.2	1	3.6
Alabama	Birmingham	2316098	0	33.4847637	-86.8981396	34319	30412	30305	212.453222862532	22.3	73.4	0.2	1	3.6
Alabama	Birmingham	2701339	0	33.4859451	-86.8696926	30472	14309	46679	229.450629237699	22.3	73.4	0.2	1	3.6
Alabama	Birmingham	3056205	0	33.5007439	-86.8270718	21753	15614	17714	311.357880081011	22.3	73.4	0.2	1	3.6
Alabama	Birmingham	2542349	5771	33.5108808	-86.7744712	51831	34771	48141	408.814588588998	22.3	73.4	0.2	1	3.6
